case_id,exception_class_derived,outcome_label,exposure_eur,abs_variance_pct,vendor,A_prediction,A_confident,A_correct,B_exception_type,B_prediction,B_confidence,B_correct,C_decision,C_acted,C_correct_when_acted,near_miss,policy_version,routed_to,counterfactual_check,n_tool_calls,tools_used,agent_reasoning,final_bucket
4508068118_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,303.0,0.0,vendorID_1119,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508068940_00040,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,CLEARED_WITHOUT_BLOCK,816.0,0.0,vendorID_0108,,False,False,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,RESOLVED_WITHOUT_OBSERVED_PO_CORRECTION,0.66,False,HUMAN_APPROVAL,False,False,False,v1.0,AP Team Lead,Not auto-resolved: class tier is HUMAN_APPROVAL.,4,get_invoice|lookup_po|lookup_policy|lookup_goods_receipt,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508069417_00270,NO_EXCEPTION,UNRESOLVED_IN_LOG,302.0,0.0,vendorID_0188,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508069550_00530,NO_EXCEPTION,UNRESOLVED_IN_LOG,241.0,0.0,vendorID_0127,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508070144_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0220,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508071028_00020,NO_EXCEPTION,UNRESOLVED_IN_LOG,403.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508071674_00060,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0188,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508071750_00020,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,990.0,,vendorID_0136,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508072068_00230,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,UNRESOLVED_IN_LOG,419.0,0.0,vendorID_0108,,False,False,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,RESOLVED_WITHOUT_OBSERVED_PO_CORRECTION,0.66,False,HUMAN_APPROVAL,False,False,False,v1.0,AP Team Lead,Not auto-resolved: class tier is HUMAN_APPROVAL.,4,get_invoice|lookup_po|lookup_policy|lookup_goods_receipt,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508072335_00290,NO_EXCEPTION,UNRESOLVED_IN_LOG,627.0,0.0,vendorID_0103,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508072815_00080,NO_EXCEPTION,UNRESOLVED_IN_LOG,361.0,0.0,vendorID_0287,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508073111_00001,NO_EXCEPTION,UNRESOLVED_IN_LOG,170.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508073116_00270,NO_EXCEPTION,UNRESOLVED_IN_LOG,396.0,0.0,vendorID_0138,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508073932_01160,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,696.0,,vendorID_0127,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508073932_01750,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,5084.0,,vendorID_0127,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508074005_00030,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,UNRESOLVED_IN_LOG,242.0,0.0,vendorID_0115,,False,False,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,RESOLVED_WITHOUT_OBSERVED_PO_CORRECTION,0.66,False,HUMAN_APPROVAL,False,False,False,v1.0,AP Team Lead,Not auto-resolved: class tier is HUMAN_APPROVAL.,4,get_invoice|lookup_po|lookup_policy|lookup_goods_receipt,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508074044_00010,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,UNRESOLVED_IN_LOG,468.0,0.0,vendorID_0171,,False,False,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,RESOLVED_WITHOUT_OBSERVED_PO_CORRECTION,0.66,False,HUMAN_APPROVAL,False,False,False,v1.0,AP Team Lead,Not auto-resolved: class tier is HUMAN_APPROVAL.,4,get_invoice|lookup_po|lookup_policy|lookup_goods_receipt,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508074450_00020,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,3444.0,,vendorID_0181,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508074690_00470,NO_EXCEPTION,UNRESOLVED_IN_LOG,1668.0,0.0,vendorID_0182,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508074963_00030,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,3157.0,,vendorID_0175,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508075460_00240,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,45.0,,vendorID_0127,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508075602_00020,NO_EXCEPTION,UNRESOLVED_IN_LOG,628.0,0.0,vendorID_0268,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
